playerId,matchId,playerankScore,name,minutesPlayed_mean,goalScored_mean
3322,26,0.028322222222222224,C. Ronaldo,91.4074074074074,0.5555555555555556
3322,27,0.030457142857142856,C. Ronaldo,91.35714285714286,0.6428571428571429
3322,28,0.031213793103448274,C. Ronaldo,91.27586206896552,0.6551724137931034
3322,29,0.0322,C. Ronaldo,91.23333333333333,0.7
3322,30,0.033466666666666665,C. Ronaldo,90.80645161290323,0.7419354838709677
3322,31,0.03430999999999999,C. Ronaldo,90.78125,0.78125
3322,32,0.03709333333333333,C. Ronaldo,90.75757575757575,0.8787878787878788
3322,33,0.03787666666666667,C. Ronaldo,89.97058823529412,0.8823529411764706
3322,34,0.03871666666666666,C. Ronaldo,89.97142857142858,0.8857142857142857
3322,35,0.03997666666666667,C. Ronaldo,88.75,0.8888888888888888
3322,36,0.039470000000000005,C. Ronaldo,88.02702702702703,0.8918918918918919
120353,0,-0.0009000000000000001,M. Salah,90.0,1.0
120353,1,0.00755,M. Salah,90.0,1.0
120353,2,0.010533333333333334,M. Salah,88.66666666666667,1.0
120353,3,0.016100000000000003,M. Salah,73.75,0.75
120353,4,0.036460000000000006,M. Salah,77.0,0.8
120353,5,0.033633333333333335,M. Salah,71.83333333333333,0.6666666666666666
120353,6,0.03498571428571429,M. Salah,74.42857142857143,0.7142857142857143
120353,7,0.0321375,M. Salah,76.375,0.75
120353,8,0.02846666666666667,M. Salah,77.22222222222223,0.6666666666666666
120353,9,0.025990000000000003,M. Salah,77.3,0.6
120353,10,0.025454545454545455,M. Salah,78.45454545454545,0.6363636363636364
120353,11,0.024533333333333334,M. Salah,78.66666666666667,0.5833333333333334
120353,12,0.02453846153846154,M. Salah,79.53846153846153,0.6923076923076923
120353,13,0.024907142857142857,M. Salah,79.57142857142857,0.7857142857142857
120353,14,0.02458,M. Salah,80.26666666666667,0.8
120353,15,0.02471875,M. Salah,76.6875,0.875
120353,16,0.026970588235294118,M. Salah,76.88235294117646,0.8235294117647058
120353,17,0.025733333333333334,M. Salah,76.33333333333333,0.8333333333333334
120353,18,0.024247368421052632,M. Salah,77.05263157894737,0.7894736842105263
120353,19,0.02418,M. Salah,76.75,0.8
120353,20,0.025528571428571428,M. Salah,77.38095238095238,0.8095238095238095
120353,21,0.02759090909090909,M. Salah,77.0,0.7727272727272727
120353,22,0.02746521739130435,M. Salah,77.26086956521739,0.8260869565217391
120353,23,0.030195833333333335,M. Salah,77.70833333333333,0.8333333333333334
120353,24,0.029272,M. Salah,78.2,0.8
120353,25,0.02771923076923077,M. Salah,78.38461538461539,0.8076923076923077
120353,26,0.027437037037037038,M. Salah,78.81481481481481,0.8518518518518519
120353,27,0.029039285714285715,M. Salah,79.17857142857143,0.8571428571428571
120353,28,0.029217241379310345,M. Salah,79.44827586206897,0.8620689655172413
120353,29,0.02874,M. Salah,79.8,0.8666666666666667
120353,30,0.02724193548387097,M. Salah,80.12903225806451,0.8387096774193549
120353,31,0.02938125,M. Salah,80.4375,0.9375
120353,32,0.02982727272727273,M. Salah,80.72727272727273,0.9393939393939394
120353,33,0.030138235294117646,M. Salah,81.0,0.9411764705882353
120353,34,0.029188571428571432,M. Salah,81.08571428571429,0.9428571428571428
120353,35,0.027894444444444444,M. Salah,81.33333333333333,0.9166666666666666
120353,36,0.027210810810810816,M. Salah,81.56756756756756,0.8918918918918919
120353,37,0.029107894736842107,M. Salah,81.63157894736842,0.8947368421052632
